date,close,Bid,Ask,asset
24-Aug-2012,1.25125,1.2511,1.2514,EUR
17-Aug-2012,1.2334,1.2333,1.2335,EUR
10-Aug-2012,1.22895,1.2289,1.2290,EUR
03-Aug-2012,1.2387,1.2385,1.2389,EUR
27-Jul-2012,1.23185,1.2317,1.2320,EUR
20-Jul-2012,1.2157,1.2156,1.2158,EUR
13-Jul-2012,1.22515,1.2250,1.2253,EUR
06-Jul-2012,1.22885,1.2287,1.2290,EUR
29-Jun-2012,1.266,1.2658,1.2662,EUR
22-Jun-2012,1.257,1.2568,1.2572,EUR
15-Jun-2012,1.2638,1.2636,1.2640,EUR
08-Jun-2012,1.25175,1.2516,1.2519,EUR
01-Jun-2012,1.24345,1.2432,1.2437,EUR
25-May-2012,1.2517,1.2515,1.2519,EUR
18-May-2012,1.2783,1.2782,1.2784,EUR
11-May-2012,1.2917,1.2915,1.2919,EUR
04-May-2012,1.30835,1.3082,1.3085,EUR
27-Apr-2012,1.32545,1.3252,1.3257,EUR
20-Apr-2012,1.32235,1.3221,1.3226,EUR
13-Apr-2012,1.30775,1.3075,1.3080,EUR
06-Apr-2012,1.3096,1.3094,1.3098,EUR
30-Mar-2012,1.3344,1.3343,1.3345,EUR
23-Mar-2012,1.3273,1.3271,1.3275,EUR
16-Mar-2012,1.31745,1.3173,1.3176,EUR
09-Mar-2012,1.31135,1.3113,1.3114,EUR
02-Mar-2012,1.32035,1.3201,1.3206,EUR
